Ferro			
4			
X			
Y			
Z			
Fe (%)			
1743	1011	383.7	48
1743	1011	253	48.2
1743	1011	238.2	40.9
1743	1011	221.6	39.7
1873.6	959.2	372.2	24.4
1873.6	959.2	357.2	39.3
1873.6	959.2	342.7	39.2
1873.6	959.2	326.9	36.5
1873.6	959.2	311.9	35.4
1873.6	959.2	296.9	33.2
1873.6	959.2	281.9	28.8
1873.6	959.2	266.9	27.2
1873.6	959.2	243.8	28.6
1919	1107.5	369	37.8
1919	1107.5	354	40.3
1919	1107.5	339	41.1
1919	1107.5	326.3	41.6
1919	1107.5	306.4	43.3
1919	1107.5	291.4	40.3
1752.8	791.9	317.2	49.8
1752.8	791.9	302.2	43.5
1752.8	791.9	287.2	43.2
1752.8	791.9	272.2	49.4
1752.8	791.9	251.3	41.9
1752.8	791.9	236.3	36.1
1752.8	791.9	221.3	35.8
1752.8	791.9	206.3	35.8
1752.8	791.9	191.3	32.9
1752.8	791.9	176.3	41.5
1977.7	800.3	407.5	54.8
1977.7	800.3	392.5	48.6
1977.7	800.3	378.7	45.7
1977.7	800.3	361.8	35.3
1977.7	800.3	348.4	35.3
1925	886.2	292.6	52.1
1925	886.2	239.2	44.2
1394.6	1042.1	445.9	40
1394.6	1042.1	431.2	36.9
1394.6	1042.1	416.2	46.8
1394.6	1042.1	401.2	43.9
1394.6	1042.1	386.6	40.5
1394.6	1042.1	370.9	41.3
1394.6	1042.1	355.9	43.4
1394.6	1042.1	341.8	51.5
856	988.3	526.1	37.5
856	988.3	511.1	44.7
944	1030.2	501.8	46.7
944	1030.2	486.8	41.7
944	1030.2	471.8	35.1
1166	1033	494.5	34.8
1166	1033	445.4	39.4
1166	1033	430.4	39.5
1166	1033	354.2	35.7
1166	1033	339.2	34.7
1031	1071	502.2	44.2
1031	1071	490.3	44.2
1119	1120	425.3	50.1
1477	1090.1	243.8	52.1
1862.2	1196.2	404.2	59
1862.2	1196.2	368.8	58.6
1862.2	1196.2	353.8	54.8
1862.2	1196.2	338.8	48.7
1862.2	1196.2	327	45.7
1669	754.2	414.1	58.2
1669	754.2	382.9	55.2
1669	754.2	367.9	48.8
1669	754.2	352.9	51.6
1669	754.2	339.7	53.3
1669	754.2	322.7	43.3
1669	754.2	307.7	39.3
1669	754.2	292.7	35.2
1669	754.2	247.7	35.5
1669	754.2	235.6	35.5
1801	713.4	477.3	60.7
1801	713.4	439.1	51.5
1801	713.4	424.1	37
1801	713.4	409.1	33.3
1801	713.4	396.9	31.3
1801	713.4	385.5	38.3
1890	750.6	448.7	48.8
1890	750.6	433.7	41.4
1890	750.6	418.7	38.5
1890	750.6	403.7	36.7
1890	750.6	388.7	29.6
2015.1	935.8	260.9	42.2
2197	801	435.6	56.8
2149.2	909.7	366.7	38.7
2061.5	1055.4	373.4	47.5
2061.5	1055.4	358.4	45.6
2061.5	1055.4	343.4	37.6
2061.5	1055.4	311	39.4
2061.5	1055.4	296.9	46.6
2061.5	1055.4	281.9	43.1
2061.5	1055.4	266.9	47
2061.5	1055.4	251.9	44
2061.5	1055.4	236.9	46.4
2061.5	1055.4	221.9	32.6
2061.5	1055.4	187.9	28.5
2061.5	1055.4	172.9	30.9
2061.5	1055.4	148.7	29.7
1964	1251	381.5	55.9
1964	1251	366.5	55
1964	1251	351.5	54.8
1964	1251	336.5	53.2
1964	1251	321.5	53.9
1964	1251	306.5	54.6
1199.8	440.1	322.3	51.6
1199.8	440.1	307.3	48.5
1199.8	440.1	292.3	53.5
1199.8	440.1	280.6	51
1296.7	497.3	294	52.4
1296.7	497.3	279.5	49.7
1296.7	497.3	257.7	55.9
1296.7	497.3	244.5	61.2
1153.3	426.2	340.3	50.1
898.9	271.7	452.6	43.3
898.9	271.7	437.6	44.5
898.9	271.7	422.6	44.9
898.9	271.7	407.6	51
898.9	271.7	392.6	50.8
898.9	271.7	377.6	50.4
898.9	271.7	363	54.2
898.9	271.7	339.3	43.6
898.9	271.7	324.3	47.8
978.5	327.6	410	47
978.5	327.6	395	52.7
978.5	327.6	380	47.5
978.5	327.6	365	47.5
978.5	327.6	350	56.2
978.5	327.6	335	49.4
978.5	327.6	320	58.2
978.5	327.6	305	54.3
978.5	327.6	290	51.3
978.5	327.6	275	44.5
978.5	327.6	262.2	52.8
1143.4	444	308.7	51.4
1143.4	444	292.8	50.3
1143.4	444	277.8	50.8
1143.4	444	264.3	51.1
1143.4	444	247.7	48.2
1143.4	444	232.7	46.5
1143.4	444	220.8	49.3
1289.4	597.3	161.9	50.4
1289.4	597.3	72.2	47.7
1053.8	403.7	370.4	56.2
1053.8	403.7	355.4	51.6
1053.8	403.7	340.4	47.6
1053.8	403.7	325.5	45.8
1053.8	403.7	302.5	42.4
1053.8	403.7	287.5	41.4
1053.8	403.7	272.5	45.1
1053.8	403.7	257.5	50.4
721.2	175.7	521.5	47.2
721.2	175.7	506.5	40.1
721.2	175.7	491.5	40.1
721.2	175.7	476.5	40.9
721.2	175.7	461.5	43.3
721.2	175.7	370.2	27.7
1478.7	663.2	308.1	36.3
1478.7	663.2	294.8	33.9
1478.7	663.2	7.1	48.2
1621.5	819	222	38.3
1621.5	819	183	57.3
1621.5	819	159	49.5
1621.5	819	144	39.3
1621.5	819	129	44.6
1621.5	819	117.2	48.5
1621.5	819	83.4	40.2
1621.5	819	35	56.7
1034.3	646.2	401.6	54.3
1033.2	648.6	386.9	56.1
1032	650.9	372.1	52.6
1030.9	653.3	357.3	50
1029.7	655.6	342.5	46.3
1028.6	657.9	327.8	44.6
1027	661.2	307.2	50.5
1023.9	667.6	266.7	53.5
1022.7	670	251.9	50.1
1021.8	671.8	240	44.9
1020.3	675	220.3	43.8
1019.1	677.3	205.5	42.7
1018	679.7	190.7	39.8
1017.1	681.4	179.5	42.7
669.5	691.2	539	51.8
668.3	693.5	524.3	43.8
667.2	695.8	509.5	39.3
666	698.2	494.7	41.6
659	712.6	403.7	38.1
657.3	716.1	381.3	34.7
824.5	823.4	514	41
823.5	825.5	501	41.7
818.6	835.6	437.1	35
817.4	838	422.3	32
926.2	848.1	381.9	44.2
925.1	850.4	367.1	48.6
924.1	852.5	354.2	49.6
922.2	856.5	329	46.8
921	858.8	314.2	41.6
919.9	861.1	299.4	40.6
918.7	863.5	284.7	38.2
917.6	865.8	269.9	41.7
1578.4	959.8	383.8	53.9
1577.8	961.2	368.9	48.4
1571.9	980	223.4	56.7
1569	992.8	146.4	48.9
1568.5	995.5	131.7	51.7
1568	998.2	116.9	36.2
1567.7	1000.7	103.6	35.8
1566.7	1014.7	37	57.1
1566.7	1018.2	22.4	48
2124	1295.2	361.5	55.7
2126.7	1289.6	350.7	54.4
2133.3	1276.1	324.7	51.9
2205.3	1188.3	353.7	40.7
2208.6	1181.5	340.7	38.3
2211.9	1174.8	327.7	34
2215.2	1168.1	314.7	43.4
850.6	139.4	451.4	48.6
850.6	139.4	438	52.1
934.8	203.2	422.2	43
936.1	200.8	407.5	46.3
937.4	198.1	392.8	55.8
938.5	195.7	379.5	57
